Code,University ,Code of university,City,Address
5B050800,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B050900,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B070200,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B070300,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B070400,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B070600,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B070800,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071000,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071100,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071300,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071500,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071800,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B071900,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B072100,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B072400,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B072900,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B073100,NJSC «Atyrau University of Oil and Gas»,9,Atyrau,"Azattyk avenue, 1"
5B010100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010500,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010600,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010700,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010800,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010900,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011000,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011600,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011700,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011800,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B011900,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B012500,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B012600,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B012800,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B012900,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B020300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B020500,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B020700,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B030100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B030400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B040300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B040400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B042100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050600,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050700,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050800,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B050900,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B051000,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060600,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060700,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B060800,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B070300,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B070400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B073200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B080100,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B080200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B080400,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B080500,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B090200,Republican state enterprise on the basis of economic conduct «Atyrau State University named after Kh.Dosmukhamedov»,10,Atyrau,"Studenchesky avenue, 1"
5B010100,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010200,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010300,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010400,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010500,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010600,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010800,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B010900,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011000,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011100,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011200,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011300,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011400,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011600,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011700,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011800,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011900,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B011923,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012000,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012100,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012300,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012500,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012600,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B012800,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
5B020200,Republican state enterprise on the basis of economic conduct «Sarsen Amanzholov East Kazakhstan State University»,11,Oskemen,"30 Gvardeiskoi divisii street, 34"
